Distance,fA,fB,fAB
53710,0.0218738,0.0116084,1.94997e-08
168428,0.0218738,0.0119642,5.99992e-10
120986,0.0218738,0.0191799,1.19998e-09
529501,0.0218738,0.0280755,1.30998e-08
289699,0.0218738,0.0107416,1.79998e-09
395707,0.0218738,0.0333577,4.72994e-08
238474,0.0218738,0.0184921,5.49993e-09
153878,0.0218738,0.939901,0.000624809
675077,0.0218738,0.0112932,4.99993e-10
207423,0.0218738,0.0212311,0.0212194
369584,0.0218738,0.996455,0.0184213
295661,0.0218738,0.0195671,1.09999e-09
155056,0.0218738,0.0483556,2.33367e-06
231547,0.0218738,0.0170269,3.99995e-10
178779,0.0218738,0.0170104,7.99989e-10
227840,0.0218738,0.0109206,5.85892e-07
480248,0.0972068,0.147788,3.45735e-06
54479,0.0972068,0.0465518,1.38218e-06
503695,0.0972068,0.0109514,0.0108737
296456,0.0972068,0.0361814,2.75996e-07
421046,0.0972068,0.0213119,0.000243906
344878,0.0972068,0.0105671,8.21489e-07
8773,0.0972068,0.0198702,0.0128706
465511,0.0972068,0.0192122,4.60094e-07
428081,0.0972068,0.0116084,8.19989e-07
205943,0.0972068,0.0119642,5.14993e-08
495357,0.0972068,0.0191799,6.90291e-07
155130,0.0972068,0.0280755,6.60791e-07
84672,0.0972068,0.0107416,5.10093e-07
21336,0.0972068,0.0333577,1.89197e-07
135897,0.0972068,0.0184921,2.72996e-08
528249,0.0972068,0.939901,0.0842134
300706,0.0972068,0.0112932,7.4999e-09
581794,0.0972068,0.0212311,0.000243504
4787,0.0972068,0.996455,0.0972007
78710,0.0972068,0.0195671,4.76094e-07
219315,0.0972068,0.0483556,1.40688e-06
605918,0.0972068,0.0170269,1.00599e-07
195592,0.0972068,0.0170104,1.07399e-07
146531,0.0972068,0.0109206,0.0108889
425769,0.147788,0.0465518,4.34324e-06
23447,0.147788,0.0109514,1.09139e-06
776704,0.147788,0.0361814,3.62595e-06
59202,0.147788,0.0213119,7.1099e-08
825126,0.147788,0.0105671,4.68994e-08
471475,0.147788,0.0198702,0.000536431
14737,0.147788,0.0192122,1.30798e-07
52167,0.147788,0.0116084,8.47989e-08
274305,0.147788,0.0119642,3.32296e-07
15109,0.147788,0.0191799,5.52893e-07
635378,0.147788,0.0280755,3.68195e-07
395576,0.147788,0.0107416,3.78995e-08
501584,0.147788,0.0333577,8.67888e-07
344351,0.147788,0.0184921,1.27798e-07
48001,0.147788,0.939901,0.147787
780954,0.147788,0.0112932,1.00999e-07
101546,0.147788,0.0212311,2.74296e-07
475461,0.147788,0.996455,0.147788
401538,0.147788,0.0195671,6.86591e-07
260933,0.147788,0.0483556,0.000717209
125670,0.147788,0.0170269,1.20818e-05
284656,0.147788,0.0170104,3.55995e-08
333717,0.147788,0.0109206,2.56487e-06
449216,0.0465518,0.0109514,1.06379e-06
350935,0.0465518,0.0361814,0.0361652
366567,0.0465518,0.0213119,1.39498e-07
399357,0.0465518,0.0105671,2.19997e-09
45706,0.0465518,0.0198702,1.42698e-06
411032,0.0465518,0.0192122,3.18636e-05
373602,0.0465518,0.0116084,3.39995e-09
151464,0.0465518,0.0119642,1.08999e-08
440878,0.0465518,0.0191799,6.25792e-07
209609,0.0465518,0.0280755,9.18988e-08
30193,0.0465518,0.0107416,6.39991e-09
75815,0.0465518,0.0333577,2.62196e-07
81418,0.0465518,0.0184921,9.29987e-09
473770,0.0465518,0.939901,0.0465505
355185,0.0465518,0.0112932,5.41993e-08
527315,0.0465518,0.0212311,1.61398e-07
49692,0.0465518,0.996455,0.0465517
24231,0.0465518,0.0195671,3.53995e-07
164836,0.0465518,0.0483556,0.0465214
551439,0.0465518,0.0170269,4.39994e-08
141113,0.0465518,0.0170104,4.42994e-08
92052,0.0465518,0.0109206,1.74038e-06
800151,0.0109514,0.0361814,1.32998e-08
82649,0.0109514,0.0213119,3.15896e-07
848573,0.0109514,0.0105671,2.39997e-09
494922,0.0109514,0.0198702,0.0108736
38184,0.0109514,0.0192122,2.85396e-07
75614,0.0109514,0.0116084,1.99997e-09
297752,0.0109514,0.0119642,4.21994e-08
8338,0.0109514,0.0191799,4.96893e-07
658825,0.0109514,0.0280755,4.27794e-07
419023,0.0109514,0.0107416,5.04093e-07
525031,0.0109514,0.0333577,2.21874e-05
367798,0.0109514,0.0184921,3.99995e-10
24554,0.0109514,0.939901,0.000111948
804401,0.0109514,0.0112932,4.99993e-10
78099,0.0109514,0.0212311,6.58991e-08
498908,0.0109514,0.996455,0.0109514
424985,0.0109514,0.0195671,2.38097e-07
284380,0.0109514,0.0483556,6.24192e-07
102223,0.0109514,0.0170269,1.99997e-10
308103,0.0109514,0.0170104,7.89989e-09
357164,0.0109514,0.0109206,0.0108737
717502,0.0361814,0.0213119,5.23993e-08
48422,0.0361814,0.0105671,2.09997e-09
305229,0.0361814,0.0198702,1.34298e-07
761967,0.0361814,0.0192122,2.01997e-08
724537,0.0361814,0.0116084,4.19994e-09
502399,0.0361814,0.0119642,4.11594e-07
791813,0.0361814,0.0191799,2.23997e-08
141326,0.0361814,0.0280755,7.81989e-08
381128,0.0361814,0.0107416,1.99997e-09
275120,0.0361814,0.0333577,1.48598e-07
432353,0.0361814,0.0184921,5.19993e-09
824705,0.0361814,0.939901,0.0361811
4250,0.0361814,0.0112932,5.57992e-08
878250,0.0361814,0.0212311,5.50993e-08
301243,0.0361814,0.996455,0.0361814
375166,0.0361814,0.0195671,2.25997e-08
515771,0.0361814,0.0483556,0.0361652
902374,0.0361814,0.0170269,2.04997e-08
492048,0.0361814,0.0170104,2.04997e-08
442987,0.0361814,0.0109206,3.10996e-08
765924,0.0213119,0.0105671,2.99996e-10
412273,0.0213119,0.0198702,0.00172142
44465,0.0213119,0.0192122,4.90193e-07
7035,0.0213119,0.0116084,2.59996e-09
215103,0.0213119,0.0119642,1.61998e-08
74311,0.0213119,0.0191799,9.99987e-10
576176,0.0213119,0.0280755,2.22997e-08
336374,0.0213119,0.0107416,1.39998e-09
442382,0.0213119,0.0333577,5.78992e-08
285149,0.0213119,0.0184921,1.59998e-09
107203,0.0213119,0.939901,6.32112e-05
721752,0.0213119,0.0112932,9.99987e-11
160748,0.0213119,0.0212311,0.0212194
416259,0.0213119,0.996455,0.0178594
342336,0.0213119,0.0195671,9.99987e-10
201731,0.0213119,0.0483556,7.92989e-07
184872,0.0213119,0.0170269,1.99997e-10
225454,0.0213119,0.0170104,5.99992e-10
274515,0.0213119,0.0109206,8.45189e-07
353651,0.0105671,0.0198702,3.29996e-09
810389,0.0105671,0.0192122,3.79995e-09
772959,0.0105671,0.0116084,0.0105632
550821,0.0105671,0.0119642,3.99995e-10
840235,0.0105671,0.0191799,5.99992e-10
189748,0.0105671,0.0280755,2.39997e-09
429550,0.0105671,0.0107416,0.0
323542,0.0105671,0.0333577,1.29998e-09
480775,0.0105671,0.0184921,9.99987e-11
873127,0.0105671,0.939901,0.0105671
44172,0.0105671,0.0112932,1.99997e-10
926672,0.0105671,0.0212311,0.0
349665,0.0105671,0.996455,0.0105671
423588,0.0105671,0.0195671,6.99991e-09
564193,0.0105671,0.0483556,1.64998e-08
950796,0.0105671,0.0170269,6.99991e-10
540470,0.0105671,0.0170104,6.99991e-10
491409,0.0105671,0.0109206,1.29998e-09
456738,0.0198702,0.0192122,3.89395e-07
419308,0.0198702,0.0116084,2.89996e-09
197170,0.0198702,0.0119642,3.57595e-07
486584,0.0198702,0.0191799,6.01892e-07
163903,0.0198702,0.0280755,2.60996e-08
75899,0.0198702,0.0107416,5.13693e-07
30109,0.0198702,0.0333577,1.46398e-07
127124,0.0198702,0.0184921,5.79992e-09
519476,0.0198702,0.939901,0.00104565
309479,0.0198702,0.0112932,1.09999e-09
573021,0.0198702,0.0212311,0.00168146
3986,0.0198702,0.996455,0.0198688
69937,0.0198702,0.0195671,3.42295e-07
210542,0.0198702,0.0483556,1.42738e-06
597145,0.0198702,0.0170269,2.09997e-09
186819,0.0198702,0.0170104,8.39989e-09
137758,0.0198702,0.0109206,0.0108736
37430,0.0192122,0.0116084,3.19996e-09
259568,0.0192122,0.0119642,4.09994e-09
29846,0.0192122,0.0191799,0.0191007
620641,0.0192122,0.0280755,8.99988e-10
380839,0.0192122,0.0107416,0.0
486847,0.0192122,0.0333577,6.92991e-08
329614,0.0192122,0.0184921,2.49997e-09
62738,0.0192122,0.939901,0.00011592
766217,0.0192122,0.0112932,2.89996e-09
116283,0.0192122,0.0212311,5.71792e-07
460724,0.0192122,0.996455,0.0192115
386801,0.0192122,0.0195671,0.0191007
246196,0.0192122,0.0483556,3.18501e-05
140407,0.0192122,0.0170269,0.0170108
269919,0.0192122,0.0170104,0.0170095
318980,0.0192122,0.0109206,2.78196e-07
222138,0.0116084,0.0119642,0.0
67276,0.0116084,0.0191799,0.0
583211,0.0116084,0.0280755,1.99997e-10
343409,0.0116084,0.0107416,0.0
449417,0.0116084,0.0333577,1.39998e-09
292184,0.0116084,0.0184921,0.0
100168,0.0116084,0.939901,0.0116084
728787,0.0116084,0.0112932,8.99988e-10
153713,0.0116084,0.0212311,1.29998e-09
423294,0.0116084,0.996455,0.0116084
349371,0.0116084,0.0195671,6.39991e-09
208766,0.0116084,0.0483556,1.80998e-08
177837,0.0116084,0.0170269,9.99987e-11
232489,0.0116084,0.0170104,9.99987e-11
281550,0.0116084,0.0109206,1.19998e-09
289414,0.0119642,0.0191799,4.09994e-09
361073,0.0119642,0.0280755,1.83998e-08
121271,0.0119642,0.0107416,6.73991e-08
227279,0.0119642,0.0333577,1.53098e-07
70046,0.0119642,0.0184921,3.59995e-09
322306,0.0119642,0.939901,0.0119639
506649,0.0119642,0.0112932,9.99987e-11
375851,0.0119642,0.0212311,2.39997e-09
201156,0.0119642,0.996455,0.0119642
127233,0.0119642,0.0195671,3.99995e-09
13372,0.0119642,0.0483556,8.29989e-09
399975,0.0119642,0.0170269,3.99995e-09
10351,0.0119642,0.0170104,4.39994e-09
59412,0.0119642,0.0109206,1.68498e-07
650487,0.0191799,0.0280755,1.49998e-09
410685,0.0191799,0.0107416,0.0
516693,0.0191799,0.0333577,6.44991e-08
359460,0.0191799,0.0184921,2.39997e-09
32892,0.0191799,0.939901,8.38228e-05
796063,0.0191799,0.0112932,2.89996e-09
86437,0.0191799,0.0212311,8.50989e-08
490570,0.0191799,0.996455,0.0191799
416647,0.0191799,0.0195671,0.0191007
276042,0.0191799,0.0483556,6.28492e-07
110561,0.0191799,0.0170269,0.0170108
299765,0.0191799,0.0170104,0.0170095
348826,0.0191799,0.0109206,4.89693e-07
239802,0.0280755,0.0107416,2.73996e-08
133794,0.0280755,0.0333577,1.34898e-07
291027,0.0280755,0.0184921,1.19998e-09
683379,0.0280755,0.939901,0.0280755
145576,0.0280755,0.0112932,4.99993e-10
736924,0.0280755,0.0212311,1.72998e-08
159917,0.0280755,0.996455,0.0280755
233840,0.0280755,0.0195671,1.79998e-09
374445,0.0280755,0.0483556,8.69178e-06
761048,0.0280755,0.0170269,5.89992e-09
350722,0.0280755,0.0170104,6.44991e-08
301661,0.0280755,0.0109206,2.32597e-07
106008,0.0107416,0.0333577,1.49998e-09
51225,0.0107416,0.0184921,9.09988e-09
443577,0.0107416,0.939901,0.0107411
385378,0.0107416,0.0112932,0.0107407
497122,0.0107416,0.0212311,1.39998e-09
79885,0.0107416,0.996455,0.0107416
5962,0.0107416,0.0195671,2.14997e-08
134643,0.0107416,0.0483556,9.26188e-07
521246,0.0107416,0.0170269,6.99991e-10
110920,0.0107416,0.0170104,0.0
61859,0.0107416,0.0109206,5.04093e-07
157233,0.0333577,0.0184921,3.69995e-09
549585,0.0333577,0.939901,0.0333576
279370,0.0333577,0.0112932,6.99991e-10
603130,0.0333577,0.0212311,1.78798e-07
26123,0.0333577,0.996455,0.0333577
100046,0.0333577,0.0195671,8.51289e-07
240651,0.0333577,0.0483556,1.87797e-07
627254,0.0333577,0.0170269,6.99991e-09
216928,0.0333577,0.0170104,7.99989e-09
167867,0.0333577,0.0109206,2.99706e-06
392352,0.0184921,0.939901,0.0184921
436603,0.0184921,0.0112932,0.0
445897,0.0184921,0.0212311,9.99987e-10
131110,0.0184921,0.996455,0.0184921
57187,0.0184921,0.0195671,2.59996e-09
83418,0.0184921,0.0483556,3.68995e-08
470021,0.0184921,0.0170269,4.09994e-09
59695,0.0184921,0.0170104,2.62996e-08
10634,0.0184921,0.0109206,3.99995e-10
828955,0.939901,0.0112932,0.0112932
53545,0.939901,0.0212311,3.93308e-05
523462,0.939901,0.996455,0.939874
449539,0.939901,0.0195671,0.000461795
308934,0.939901,0.0483556,0.0483542
77669,0.939901,0.0170269,1.74796e-05
332657,0.939901,0.0170104,2.30807e-06
381718,0.939901,0.0109206,8.06131e-05
882500,0.0112932,0.0212311,9.99987e-11
305493,0.0112932,0.996455,0.0112932
379416,0.0112932,0.0195671,2.43997e-08
520021,0.0112932,0.0483556,9.73787e-07
906624,0.0112932,0.0170269,3.59995e-09
496298,0.0112932,0.0170104,2.89996e-09
447237,0.0112932,0.0109206,4.99993e-10
577007,0.0212311,0.996455,0.0177869
503084,0.0212311,0.0195671,8.57988e-08
362479,0.0212311,0.0483556,8.08389e-07
24124,0.0212311,0.0170269,8.48989e-08
386202,0.0212311,0.0170104,8.52989e-08
435263,0.0212311,0.0109206,5.95192e-07
73923,0.996455,0.0195671,0.0195671
214528,0.996455,0.0483556,0.0483548
601131,0.996455,0.0170269,0.0170269
190805,0.996455,0.0170104,0.0170104
141744,0.996455,0.0109206,0.01092
140605,0.0195671,0.0483556,3.55395e-07
527208,0.0195671,0.0170269,0.0170108
116882,0.0195671,0.0170104,0.0170095
67821,0.0195671,0.0109206,2.30897e-07
386603,0.0483556,0.0170269,2.59996e-09
23723,0.0483556,0.0170104,1.03999e-08
72784,0.0483556,0.0109206,1.29758e-06
410326,0.0170269,0.0170104,0.0170095
459387,0.0170269,0.0109206,2.82996e-08
49061,0.0170104,0.0109206,3.54995e-08
133794,0.995406,0.944852,0.940593
64295,0.995406,0.999999,0.995405
492043,0.995406,0.999725,0.995349
183639,0.995406,0.156085,0.155792
133812,0.995406,0.944853,0.940593
5025,0.995406,0.995407,0.995404
412807,0.995406,0.99993,0.995336
493654,0.995406,0.157625,0.154355
408828,0.995406,0.160971,0.157072
18667,0.995406,0.99441,0.99329
419436,0.995406,0.84111,0.840048
482579,0.995406,0.838816,0.837962
68381,0.995406,0.999722,0.995405
182963,0.995406,0.84396,0.839659
92668,0.995406,0.994933,0.99329
198089,0.944852,0.999999,0.944851
358249,0.944852,0.999725,0.944707
317433,0.944852,0.156085,0.115323
18,0.944852,0.944853,0.944852
138819,0.944852,0.995407,0.940593
279013,0.944852,0.99993,0.944843
359860,0.944852,0.157625,0.120508
275034,0.944852,0.160971,0.121162
115127,0.944852,0.99441,0.939421
285642,0.944852,0.84111,0.824464
348785,0.944852,0.838816,0.824109
202175,0.944852,0.999722,0.944728
316757,0.944852,0.84396,0.829543
41126,0.944852,0.994933,0.939788
556338,0.999999,0.999725,0.999723
119344,0.999999,0.156085,0.156085
198107,0.999999,0.944853,0.944852
59270,0.999999,0.995407,0.995406
477102,0.999999,0.99993,0.999928
557949,0.999999,0.157625,0.157623
473123,0.999999,0.160971,0.16097
82962,0.999999,0.99441,0.99441
483731,0.999999,0.84111,0.84111
546874,0.999999,0.838816,0.838816
4086,0.999999,0.999722,0.999722
118668,0.999999,0.84396,0.843959
156963,0.999999,0.994933,0.994933
675682,0.999725,0.156085,0.156028
358231,0.999725,0.944853,0.944708
497068,0.999725,0.995407,0.995349
79236,0.999725,0.99993,0.999664
1611,0.999725,0.157625,0.157625
83215,0.999725,0.160971,0.160726
473376,0.999725,0.99441,0.994352
72607,0.999725,0.84111,0.841088
9464,0.999725,0.838816,0.838814
560424,0.999725,0.999722,0.999663
675006,0.999725,0.84396,0.843742
399375,0.999725,0.994933,0.994658
317451,0.156085,0.944853,0.115323
178614,0.156085,0.995407,0.155792
596446,0.156085,0.99993,0.156015
677293,0.156085,0.157625,0.152051
592467,0.156085,0.160971,0.154404
202306,0.156085,0.99441,0.156085
603075,0.156085,0.84111,0.00294633
666218,0.156085,0.838816,0.000466194
115258,0.156085,0.999722,0.156085
676,0.156085,0.84396,4.55225e-05
276307,0.156085,0.994933,0.156085
138837,0.944853,0.995407,0.940593
278995,0.944853,0.99993,0.944843
359842,0.944853,0.157625,0.120508
275016,0.944853,0.160971,0.121162
115145,0.944853,0.99441,0.939421
285624,0.944853,0.84111,0.824464
348767,0.944853,0.838816,0.824109
202193,0.944853,0.999722,0.944729
316775,0.944853,0.84396,0.829543
41144,0.944853,0.994933,0.939788
417832,0.995407,0.99993,0.995337
498679,0.995407,0.157625,0.154355
413853,0.995407,0.160971,0.157073
23692,0.995407,0.99441,0.99329
424461,0.995407,0.84111,0.840048
487604,0.995407,0.838816,0.837962
63356,0.995407,0.999722,0.995404
177938,0.995407,0.84396,0.83966
97693,0.995407,0.994933,0.993291
80847,0.99993,0.157625,0.157563
3979,0.99993,0.160971,0.160971
394140,0.99993,0.99441,0.99434
6629,0.99993,0.84111,0.84111
69772,0.99993,0.838816,0.838815
481188,0.99993,0.999722,0.999651
595770,0.99993,0.84396,0.84396
320139,0.99993,0.994933,0.994863
84826,0.157625,0.160971,0.155842
474987,0.157625,0.99441,0.152277
74218,0.157625,0.84111,0.00341379
11075,0.157625,0.838816,0.000600614
562035,0.157625,0.999722,0.157587
676617,0.157625,0.84396,0.00560613
400986,0.157625,0.994933,0.152558
390161,0.160971,0.99441,0.155382
10608,0.160971,0.84111,0.00215331
73751,0.160971,0.838816,0.00141203
477209,0.160971,0.999722,0.160693
591791,0.160971,0.84396,0.00659997
316160,0.160971,0.994933,0.155905
400769,0.99441,0.84111,0.840746
463912,0.99441,0.838816,0.838752
87048,0.99441,0.999722,0.99441
201630,0.99441,0.84396,0.83837
74001,0.99441,0.994933,0.994374
63143,0.84111,0.838816,0.837857
487817,0.84111,0.999722,0.841109
602399,0.84111,0.84396,0.83818
326768,0.84111,0.994933,0.840748
550960,0.838816,0.999722,0.838768
665542,0.838816,0.84396,0.838363
389911,0.838816,0.994933,0.8388
114582,0.999722,0.84396,0.843682
161049,0.999722,0.994933,0.994657
275631,0.84396,0.994933,0.838894
140853,0.962633,0.167714,0.167714
288141,0.962633,1.0,0.962633
133756,0.962633,0.0168204,0.0168203
73486,0.962633,0.0174766,0.0174761
543073,0.962633,1.0,0.962633
618746,0.962633,0.187777,0.187777
397931,0.962633,0.947778,0.947774
247060,0.962633,0.999859,0.962633
292891,0.962633,1.0,0.962633
547546,0.962633,1.0,0.962633
253785,0.962633,0.0227146,0.0227143
73154,0.962633,0.991943,0.962632
147288,0.167714,1.0,0.167714
274609,0.167714,0.0168204,8.83e-08
67367,0.167714,0.0174766,2.15e-08
402220,0.167714,1.0,0.167714
477893,0.167714,0.187777,4.641e-07
257078,0.167714,0.947778,0.167714
387913,0.167714,0.999859,0.167714
152038,0.167714,1.0,0.167714
406693,0.167714,1.0,0.167714
112932,0.167714,0.0227146,2.781e-07
67699,0.167714,0.991943,0.167714
421897,1.0,0.0168204,0.0168204
214655,1.0,0.0174766,0.0174766
254932,1.0,1.0,1.0
330605,1.0,0.187777,0.187777
109790,1.0,0.947778,0.947778
535201,1.0,0.999859,0.999859
4750,1.0,1.0,1.0
259405,1.0,1.0,1.0
34356,1.0,0.0227146,0.0227146
214987,1.0,0.991943,0.991943
207242,0.0168204,0.0174766,3e-10
676829,0.0168204,1.0,0.0168204
752502,0.0168204,0.187777,3.09e-08
531687,0.0168204,0.947778,0.0168203
113304,0.0168204,0.999859,0.0168204
426647,0.0168204,1.0,0.0168204
681302,0.0168204,1.0,0.0168204
387541,0.0168204,0.0227146,2e-10
206910,0.0168204,0.991943,0.0168203
469587,0.0174766,1.0,0.0174766
545260,0.0174766,0.187777,9.18e-08
324445,0.0174766,0.947778,0.0174761
320546,0.0174766,0.999859,0.0174766
219405,0.0174766,1.0,0.0174766
474060,0.0174766,1.0,0.0174766
180299,0.0174766,0.0227146,3e-10
332,0.0174766,0.991943,0.0174766
75673,1.0,0.187777,0.187777
145142,1.0,0.947778,0.947778
790133,1.0,0.999859,0.999859
250182,1.0,1.0,1.0
4473,1.0,1.0,1.0
289288,1.0,0.0227146,0.0227146
469919,1.0,0.991943,0.991943
220815,0.187777,0.947778,0.187777
865806,0.187777,0.999859,0.187777
325855,0.187777,1.0,0.187777
71200,0.187777,1.0,0.187777
364961,0.187777,0.0227146,2.47e-08
545592,0.187777,0.991943,0.187777
644991,0.947778,0.999859,0.947778
105040,0.947778,1.0,0.947778
149615,0.947778,1.0,0.947778
144146,0.947778,0.0227146,0.0227143
324777,0.947778,0.991943,0.947777
539951,0.999859,1.0,0.999859
794606,0.999859,1.0,0.999859
500845,0.999859,0.0227146,0.0227146
320214,0.999859,0.991943,0.991942
254655,1.0,1.0,1.0
39106,1.0,0.0227146,0.0227146
219737,1.0,0.991943,0.991943
293761,1.0,0.0227146,0.0227146
474392,1.0,0.991943,0.991943
180631,0.0227146,0.991943,0.0227146
143066,0.199934,0.0275805,6.05127e-06
671890,0.199934,0.195558,0.000581031
498269,0.199934,0.0123692,3.63118e-06
594070,0.199934,0.966181,0.166871
9483,0.199934,0.0191128,5.82888e-06
602029,0.199934,0.966058,0.166751
193280,0.199934,0.999815,0.199781
689348,0.199934,0.999838,0.199789
681762,0.199934,0.999837,0.199792
1776,0.199934,0.199958,0.199926
393271,0.199934,0.0111201,1.37199e-07
39593,0.199934,0.230874,0.0329593
101414,0.199934,0.0300588,0.0166416
130598,0.199934,0.88681,0.137731
126677,0.199934,0.886726,0.13772
655466,0.199934,0.999801,0.19978
165644,0.199934,0.0240921,0.0240918
540642,0.199934,0.0333768,0.000652607
209026,0.199934,0.999801,0.199781
106405,0.199934,0.0120934,6.61197e-07
644900,0.199934,0.999805,0.19978
145005,0.199934,0.0293725,0.000419744
42444,0.199934,0.23089,0.0329618
407348,0.199934,0.0147159,0.0125914
528824,0.0275805,0.195558,1.71599e-07
355203,0.0275805,0.0123692,3.04016e-05
451004,0.0275805,0.966181,0.0275805
133583,0.0275805,0.0191128,1.43999e-08
458963,0.0275805,0.966058,0.0275805
50214,0.0275805,0.999815,0.0275805
546282,0.0275805,0.999838,0.0275805
538696,0.0275805,0.999837,0.0275805
144842,0.0275805,0.199958,4.17908e-06
250205,0.0275805,0.0111201,8.69996e-09
182659,0.0275805,0.230874,3.85698e-07
244480,0.0275805,0.0300588,4.97346e-05
12468,0.0275805,0.88681,0.0275787
16389,0.0275805,0.886726,0.0275787
512400,0.0275805,0.999801,0.0275805
308710,0.0275805,0.0240921,3.39999e-09
397576,0.0275805,0.0333768,5.82348e-06
65960,0.0275805,0.999801,0.0275805
36661,0.0275805,0.0120934,3.19999e-09
501834,0.0275805,0.999805,0.0275805
1939,0.0275805,0.0293725,1.0328e-06
185510,0.0275805,0.23089,3.99498e-07
264282,0.0275805,0.0147159,4.69998e-09
173621,0.195558,0.0123692,3.45999e-08
77820,0.195558,0.966181,0.195558
662407,0.195558,0.0191128,2.31899e-06
69861,0.195558,0.966058,0.195558
478610,0.195558,0.999815,0.195558
17458,0.195558,0.999838,0.195558
9872,0.195558,0.999837,0.195558
673666,0.195558,0.199958,0.000582524
278619,0.195558,0.0111201,7.80997e-08
711483,0.195558,0.230874,7.17797e-06
773304,0.195558,0.0300588,8.51296e-06
541292,0.195558,0.88681,0.195557
545213,0.195558,0.886726,0.195557
16424,0.195558,0.999801,0.195558
837534,0.195558,0.0240921,3.13999e-08
131248,0.195558,0.0333768,1.72992e-05
462864,0.195558,0.999801,0.195558
565485,0.195558,0.0120934,3.20999e-08
26990,0.195558,0.999805,0.195558
526885,0.195558,0.0293725,2.55909e-06
714334,0.195558,0.23089,7.19737e-06
264542,0.195558,0.0147159,1.23499e-07
95801,0.0123692,0.966181,0.0123692
488786,0.0123692,0.0191128,8.79996e-09
103760,0.0123692,0.966058,0.0123692
304989,0.0123692,0.999815,0.0123692
191079,0.0123692,0.999838,0.0123692
183493,0.0123692,0.999837,0.0123692
500045,0.0123692,0.199958,3.61058e-06
104998,0.0123692,0.0111201,4.99998e-10
537862,0.0123692,0.230874,9.86796e-07
599683,0.0123692,0.0300588,8.80196e-07
367671,0.0123692,0.88681,0.0123691
371592,0.0123692,0.886726,0.0123691
157197,0.0123692,0.999801,0.0123692
663913,0.0123692,0.0240921,4.99998e-10
42373,0.0123692,0.0333768,4.74498e-06
289243,0.0123692,0.999801,0.0123692
391864,0.0123692,0.0120934,1.29999e-09
146631,0.0123692,0.999805,0.0123692
353264,0.0123692,0.0293725,1.25799e-07
540713,0.0123692,0.23089,5.64398e-07
90921,0.0123692,0.0147159,8.99996e-10
584587,0.966181,0.0191128,0.0191127
7959,0.966181,0.966058,0.966037
400790,0.966181,0.999815,0.96615
95278,0.966181,0.999838,0.966164
87692,0.966181,0.999837,0.966161
595846,0.966181,0.199958,0.166894
200799,0.966181,0.0111201,0.0111201
633663,0.966181,0.230874,0.198732
695484,0.966181,0.0300588,0.0300585
463472,0.966181,0.88681,0.861464
467393,0.966181,0.886726,0.861382
61396,0.966181,0.999801,0.966136
759714,0.966181,0.0240921,1.011e-06
53428,0.966181,0.0333768,0.0332207
385044,0.966181,0.999801,0.966136
487665,0.966181,0.0120934,0.0120934
50830,0.966181,0.999805,0.96614
449065,0.966181,0.0293725,0.0293724
636514,0.966181,0.23089,0.198748
186722,0.966181,0.0147159,0.0147159
592546,0.0191128,0.966058,0.0191127
183797,0.0191128,0.999815,0.0191128
679865,0.0191128,0.999838,0.0191128
672279,0.0191128,0.999837,0.0191128
11259,0.0191128,0.199958,5.76428e-06
383788,0.0191128,0.0111201,9.99996e-11
49076,0.0191128,0.230874,5.37998e-08
110897,0.0191128,0.0300588,1.68599e-07
121115,0.0191128,0.88681,0.0191127
117194,0.0191128,0.886726,0.0191127
645983,0.0191128,0.999801,0.0191128
175127,0.0191128,0.0240921,1.07e-08
531159,0.0191128,0.0333768,4.57898e-07
199543,0.0191128,0.999801,0.0191128
96922,0.0191128,0.0120934,2.19999e-09
635417,0.0191128,0.999805,0.0191128
135522,0.0191128,0.0293725,1.71699e-07
51927,0.0191128,0.23089,5.27998e-08
397865,0.0191128,0.0147159,5.99997e-10
408749,0.966058,0.999815,0.966026
87319,0.966058,0.999838,0.966041
79733,0.966058,0.999837,0.966037
603805,0.966058,0.199958,0.166774
208758,0.966058,0.0111201,0.0111201
641622,0.966058,0.230874,0.198631
703443,0.966058,0.0300588,0.0300585
471431,0.966058,0.88681,0.861441
475352,0.966058,0.886726,0.86136
53437,0.966058,0.999801,0.966013
767673,0.966058,0.0240921,1.61229e-06
61387,0.966058,0.0333768,0.0332207
393003,0.966058,0.999801,0.966012
495624,0.966058,0.0120934,0.0120934
42871,0.966058,0.999805,0.966016
457024,0.966058,0.0293725,0.0293724
644473,0.966058,0.23089,0.198647
194681,0.966058,0.0147159,0.0147159
496068,0.999815,0.999838,0.999801
488482,0.999815,0.999837,0.999801
195056,0.999815,0.199958,0.199804
199991,0.999815,0.0111201,0.0111201
232873,0.999815,0.230874,0.230871
294694,0.999815,0.0300588,0.0300588
62682,0.999815,0.88681,0.886654
66603,0.999815,0.886726,0.88657
462186,0.999815,0.999801,0.999801
358924,0.999815,0.0240921,0.0240921
347362,0.999815,0.0333768,0.0332017
15746,0.999815,0.999801,0.999801
86875,0.999815,0.0120934,0.0120934
451620,0.999815,0.999805,0.999801
48275,0.999815,0.0293725,0.0293725
235724,0.999815,0.23089,0.230887
214068,0.999815,0.0147159,0.0147159
7586,0.999838,0.999837,0.999834
691124,0.999838,0.199958,0.199812
296077,0.999838,0.0111201,0.0111201
728941,0.999838,0.230874,0.230871
790762,0.999838,0.0300588,0.0300588
