Distance,fA,fB,fAB
304369,0.467768,0.0134763,1.16931e-06
14705,0.467768,0.0134766,1.50501e-07
62719,0.467768,0.0292871,7.34206e-07
258901,0.467768,0.27763,1.35871e-06
102389,0.467768,0.0869665,0.0869578
284061,0.467768,0.0321449,5.16215e-06
151737,0.467768,0.999551,0.467768
31362,0.467768,0.999551,0.467768
455218,0.467768,0.427094,0.427094
691923,0.0125715,0.0426876,0
60830,0.0125715,0.0180061,0
59904,0.0125715,0.0487113,2.27002e-08
633744,0.0125715,0.999551,0.0125715
35850,0.0125715,0.0134763,0
253814,0.0125715,0.0134766,0
331238,0.0125715,0.0292871,0.0124081
9618,0.0125715,0.27763,5.42095e-06
370908,0.0125715,0.0869665,0
15542,0.0125715,0.0321449,0
116782,0.0125715,0.999551,0.0125715
237157,0.0125715,0.999551,0.0125715
186699,0.0125715,0.427094,0.000157757
752753,0.0426876,0.0180061,0.0180051
632019,0.0426876,0.0487113,1.39761e-06
58179,0.0426876,0.999551,0.0426876
727773,0.0426876,0.0134763,0
438109,0.0426876,0.0134766,0
360685,0.0426876,0.0292871,0
682305,0.0426876,0.27763,3.30003e-09
321015,0.0426876,0.0869665,1.95002e-08
707465,0.0426876,0.0321449,4.10004e-09
575141,0.0426876,0.999551,0.0426876
454766,0.0426876,0.999551,0.0426876
878622,0.0426876,0.427094,4.39044e-06
120734,0.0180061,0.0487113,0
694574,0.0180061,0.999551,0.0180061
24980,0.0180061,0.0134763,0
314644,0.0180061,0.0134766,0
392068,0.0180061,0.0292871,0
70448,0.0180061,0.27763,4.00004e-10
431738,0.0180061,0.0869665,0
45288,0.0180061,0.0321449,1.00001e-10
177612,0.0180061,0.999551,0.0180061
297987,0.0180061,0.999551,0.0180061
125869,0.0180061,0.427094,1.12001e-08
573840,0.0487113,0.999551,0.0487113
95754,0.0487113,0.0134763,6.39006e-08
193910,0.0487113,0.0134766,6.50006e-09
271334,0.0487113,0.0292871,8.00007e-10
50286,0.0487113,0.27763,2.90003e-09
311004,0.0487113,0.0869665,1.00001e-10
75446,0.0487113,0.0321449,2.73302e-07
56878,0.0487113,0.999551,0.0487113
177253,0.0487113,0.999551,0.0487113
246603,0.0487113,0.427094,6.77006e-07
669594,0.999551,0.0134763,0.0134763
379930,0.999551,0.0134766,0.0134766
302506,0.999551,0.0292871,0.0292871
624126,0.999551,0.27763,0.27763
262836,0.999551,0.0869665,0.0869665
649286,0.999551,0.0321449,0.0321449
516962,0.999551,0.999551,0.999551
396587,0.999551,0.999551,0.999551
820443,0.999551,0.427094,0.427094
289664,0.0134763,0.0134766,0.0134746
367088,0.0134763,0.0292871,2.54002e-08
45468,0.0134763,0.27763,5.00004e-10
406758,0.0134763,0.0869665,6.10005e-09
20308,0.0134763,0.0321449,0
152632,0.0134763,0.999551,0.0134763
273007,0.0134763,0.999551,0.0134763
150849,0.0134763,0.427094,8.40907e-07
77424,0.0134766,0.0292871,0
244196,0.0134766,0.27763,1.81222e-06
117094,0.0134766,0.0869665,0
269356,0.0134766,0.0321449,1.00001e-10
137032,0.0134766,0.999551,0.0134766
16657,0.0134766,0.999551,0.0134766
440513,0.0134766,0.427094,1.27601e-07
321620,0.0292871,0.27763,2.70002e-09
39670,0.0292871,0.0869665,0
346780,0.0292871,0.0321449,0
214456,0.0292871,0.999551,0.0292871
94081,0.0292871,0.999551,0.0292871
517937,0.0292871,0.427094,5.82605e-07
361290,0.27763,0.0869665,1.17111e-06
25160,0.27763,0.0321449,1.90002e-09
107164,0.27763,0.999551,0.27763
227539,0.27763,0.999551,0.27763
196317,0.27763,0.427094,1.15591e-06
386450,0.0869665,0.0321449,0
254126,0.0869665,0.999551,0.0869665
133751,0.0869665,0.999551,0.0869665
557607,0.0869665,0.427094,0.0869578
132324,0.0321449,0.999551,0.0321449
252699,0.0321449,0.999551,0.0321449
171157,0.0321449,0.427094,1.69191e-06
120375,0.999551,0.999551,0.999551
303481,0.999551,0.427094,0.427094
423856,0.999551,0.427094,0.427094
105578,0.999988,0.0170766,0.0170766
434090,0.999988,0.0582851,0.0582851
39204,0.999988,0.767764,0.767764
313676,0.999988,0.0343813,0.0343813
738585,0.999988,0.0604592,0.0604584
222990,0.999988,0.99836,0.99836
753036,0.999988,0.0248726,0.0248726
383199,0.999988,0.0706167,0.0706167
102481,0.999988,0.87692,0.87692
331894,0.999988,0.999969,0.999969
915552,0.999988,0.0123524,0.0123524
347773,0.999988,0.0183993,0.0183993
422012,0.999988,0.0170748,0.0170748
301264,0.999988,0.999969,0.999969
813044,0.999988,0.999988,0.999988
704835,0.999988,0.0122646,0.0122646
324804,0.999988,0.0458096,0.0458096
71385,0.999988,0.767883,0.767883
893779,0.999988,0.0497404,0.0497404
328512,0.0170766,0.0582851,1.44298e-07
144782,0.0170766,0.767764,5.39994e-08
208098,0.0170766,0.0343813,0
633007,0.0170766,0.0604592,1.89998e-09
117412,0.0170766,0.99836,0.0170766
647458,0.0170766,0.0248726,0
277621,0.0170766,0.0706167,1.69998e-09
3097,0.0170766,0.87692,1.19329e-06
226316,0.0170766,0.999969,0.0170766
809974,0.0170766,0.0123524,1.60998e-08
242195,0.0170766,0.0183993,1.06999e-08
316434,0.0170766,0.0170748,0.0170745
195686,0.0170766,0.999969,0.0170766
707466,0.0170766,0.999988,0.0170766
599257,0.0170766,0.0122646,5.08484e-06
219226,0.0170766,0.0458096,1.68998e-08
34193,0.0170766,0.767883,5.07994e-08
788201,0.0170766,0.0497404,4.79994e-09
473294,0.0582851,0.767764,4.6532e-05
120414,0.0582851,0.0343813,6.29993e-09
304495,0.0582851,0.0604592,0.0582381
211100,0.0582851,0.99836,0.0582851
318946,0.0582851,0.0248726,0.0248725
50891,0.0582851,0.0706167,8.4999e-09
331609,0.0582851,0.87692,4.66007e-05
102196,0.0582851,0.999969,0.0582851
481462,0.0582851,0.0123524,2.37397e-07
86317,0.0582851,0.0183993,2.77997e-08
12078,0.0582851,0.0170748,1.44098e-07
132826,0.0582851,0.999969,0.0582851
378954,0.0582851,0.999988,0.0582851
270745,0.0582851,0.0122646,2.15497e-07
109286,0.0582851,0.0458096,4.59995e-09
362705,0.0582851,0.767883,4.64964e-05
459689,0.0582851,0.0497404,1.84998e-08
352880,0.767764,0.0343813,0.0343625
777789,0.767764,0.0604592,9.54989e-07
262194,0.767764,0.99836,0.767764
792240,0.767764,0.0248726,4.03995e-08
422403,0.767764,0.0706167,4.49695e-07
141685,0.767764,0.87692,0.767764
371098,0.767764,0.999969,0.767764
954756,0.767764,0.0123524,1.88298e-07
386977,0.767764,0.0183993,3.32996e-08
461216,0.767764,0.0170748,4.16995e-08
340468,0.767764,0.999969,0.767764
852248,0.767764,0.999988,0.767764
744039,0.767764,0.0122646,2.26597e-07
364008,0.767764,0.0458096,3.54196e-07
110589,0.767764,0.767883,0.767752
932983,0.767764,0.0497404,0.0497401
424909,0.0343813,0.0604592,6.29993e-09
90686,0.0343813,0.99836,0.0343812
439360,0.0343813,0.0248726,0
69523,0.0343813,0.0706167,1.17596e-05
211195,0.0343813,0.87692,0.0343743
18218,0.0343813,0.999969,0.0343813
601876,0.0343813,0.0123524,0
34097,0.0343813,0.0183993,4.19995e-09
108336,0.0343813,0.0170748,3.99995e-10
12412,0.0343813,0.999969,0.0343813
499368,0.0343813,0.999988,0.0343813
391159,0.0343813,0.0122646,0
11128,0.0343813,0.0458096,1.17596e-05
242291,0.0343813,0.767883,0.0343625
580103,0.0343813,0.0497404,0
515595,0.0604592,0.99836,0.0604584
14451,0.0604592,0.0248726,0.0248725
355386,0.0604592,0.0706167,4.29995e-09
636104,0.0604592,0.87692,6.53392e-06
406691,0.0604592,0.999969,0.0604584
176967,0.0604592,0.0123524,4.62395e-07
390812,0.0604592,0.0183993,5.58744e-06
316573,0.0604592,0.0170748,5.39994e-09
437321,0.0604592,0.999969,0.0604584
74459,0.0604592,0.999988,0.0604584
33750,0.0604592,0.0122646,3.25696e-07
413781,0.0604592,0.0458096,5.49994e-09
667200,0.0604592,0.767883,9.18389e-07
155194,0.0604592,0.0497404,1.84998e-08
530046,0.99836,0.0248726,0.0248726
160209,0.99836,0.0706167,0.0706167
120509,0.99836,0.87692,0.87692
108904,0.99836,0.999969,0.99836
692562,0.99836,0.0123524,0.0123524
124783,0.99836,0.0183993,0.0183993
199022,0.99836,0.0170748,0.0170748
78274,0.99836,0.999969,0.99836
590054,0.99836,0.999988,0.99836
481845,0.99836,0.0122646,0.0122646
101814,0.99836,0.0458096,0.0458096
151605,0.99836,0.767883,0.767883
670789,0.99836,0.0497404,0.0497404
369837,0.0248726,0.0706167,3.63996e-08
650555,0.0248726,0.87692,8.07991e-08
421142,0.0248726,0.999969,0.0248726
162516,0.0248726,0.0123524,4.49995e-09
405263,0.0248726,0.0183993,0
331024,0.0248726,0.0170748,9.99988e-11
451772,0.0248726,0.999969,0.0248726
60008,0.0248726,0.999988,0.0248726
48201,0.0248726,0.0122646,0
428232,0.0248726,0.0458096,9.99988e-11
681651,0.0248726,0.767883,3.93995e-08
140743,0.0248726,0.0497404,2.99997e-10
280718,0.0706167,0.87692,0.0706167
51305,0.0706167,0.999969,0.0706167
532353,0.0706167,0.0123524,4.45995e-08
35426,0.0706167,0.0183993,6.95992e-08
38813,0.0706167,0.0170748,3.99995e-10
81935,0.0706167,0.999969,0.0706167
429845,0.0706167,0.999988,0.0706167
321636,0.0706167,0.0122646,8.08991e-08
58395,0.0706167,0.0458096,0.0458053
311814,0.0706167,0.767883,5.00194e-07
510580,0.0706167,0.0497404,3.07996e-08
229413,0.87692,0.999969,0.87692
813071,0.87692,0.0123524,2.94597e-07
245292,0.87692,0.0183993,0.0183993
319531,0.87692,0.0170748,1.24819e-06
198783,0.87692,0.999969,0.87692
710563,0.87692,0.999988,0.87692
602354,0.87692,0.0122646,3.15196e-07
222323,0.87692,0.0458096,0.0458087
31096,0.87692,0.767883,0.767875
791298,0.87692,0.0497404,0.0497402
583658,0.999969,0.0123524,0.0123524
15879,0.999969,0.0183993,0.0183993
90118,0.999969,0.0170748,0.0170748
30630,0.999969,0.999969,0.999969
481150,0.999969,0.999988,0.999969
372941,0.999969,0.0122646,0.0122646
7090,0.999969,0.0458096,0.0458096
260509,0.999969,0.767883,0.767883
561885,0.999969,0.0497404,0.0497404
567779,0.0123524,0.0183993,9.99988e-11
493540,0.0123524,0.0170748,4.24995e-08
614288,0.0123524,0.999969,0.0123524
102508,0.0123524,0.999988,0.0123524
210717,0.0123524,0.0122646,0.012259
590748,0.0123524,0.0458096,1.29998e-09
844167,0.0123524,0.767883,7.87871e-06
21773,0.0123524,0.0497404,5.11994e-08
74239,0.0183993,0.0170748,2.75997e-08
46509,0.0183993,0.999969,0.0183993
465271,0.0183993,0.999988,0.0183993
357062,0.0183993,0.0122646,7.89991e-09
22969,0.0183993,0.0458096,3.07676e-06
276388,0.0183993,0.767883,3.33996e-08
546006,0.0183993,0.0497404,6.24993e-08
120748,0.0170748,0.999969,0.0170748
391032,0.0170748,0.999988,0.0170748
282823,0.0170748,0.0122646,5.11124e-06
97208,0.0170748,0.0458096,1.68998e-08
350627,0.0170748,0.767883,3.84996e-08
471767,0.0170748,0.0497404,4.79994e-09
511780,0.999969,0.999988,0.999969
403571,0.999969,0.0122646,0.0122646
23540,0.999969,0.0458096,0.0458096
229879,0.999969,0.767883,0.767883
592515,0.999969,0.0497404,0.0497404
108209,0.999988,0.0122646,0.0122646
488240,0.999988,0.0458096,0.0458096
741659,0.999988,0.767883,0.767883
80735,0.999988,0.0497404,0.0497404
380031,0.0122646,0.0458096,1.59998e-09
633450,0.0122646,0.767883,7.91701e-06
188944,0.0122646,0.0497404,5.10994e-08
253419,0.0458096,0.767883,3.54196e-07
568975,0.0458096,0.0497404,7.49991e-09
822394,0.767883,0.0497404,0.0497401
314434,0.0100744,0.733533,0.0100743
416156,0.0100744,0.189887,9.99991e-11
49966,0.0100744,0.0148262,0
336293,0.0100744,0.23629,2.17798e-07
61371,0.0100744,0.0156127,7.99993e-10
70328,0.0100744,0.999985,0.0100744
127581,0.0100744,0.219776,2.49998e-09
58249,0.0100744,0.247644,1.23499e-07
269108,0.0100744,0.0301472,1.64999e-08
293388,0.0100744,0.0156188,0
478286,0.0100744,0.999985,0.0100744
281947,0.0100744,0.188684,9.99991e-11
125060,0.0100744,0.263256,0.0100739
492963,0.0100744,0.174937,2.66998e-08
230750,0.0100744,0.233161,1.53899e-07
228176,0.0100744,0.0117389,0
618837,0.0100744,0.183525,9.99991e-11
41926,0.0100744,0.0314385,0
173020,0.0100744,0.175463,2.66998e-08
225449,0.0100744,0.157602,9.99991e-11
330753,0.0100744,0.0252066,1.09999e-09
533528,0.0100744,0.265029,1.21799e-07
240810,0.0100744,0.499591,0.0100741
320870,0.0100744,0.235884,0.0100739
10521,0.0100744,0.236045,2.17798e-07
13933,0.0100744,0.029254,1.08499e-07
354829,0.0100744,0.015438,0
322560,0.0100744,0.0149028,3.99997e-10
187119,0.0100744,0.190131,4.69996e-09
137156,0.0100744,0.0168243,0
81904,0.0100744,0.0170414,1.91098e-07
559309,0.0100744,0.189879,9.99991e-11
416395,0.0100744,0.0156131,0
86471,0.0100744,0.0139312,0
561386,0.0100744,0.247642,1.21799e-07
230659,0.0100744,0.0172,0
144686,0.0100744,0.266048,1.21799e-07
730590,0.733533,0.189887,0.189875
264468,0.733533,0.0148262,1.11239e-06
650727,0.733533,0.23629,0.23629
375805,0.733533,0.0156127,0.0156127
244106,0.733533,0.999985,0.733533
442015,0.733533,0.219776,9.07392e-06
372683,0.733533,0.247644,2.56048e-06
583542,0.733533,0.0301472,0.0301472
21046,0.733533,0.0156188,0.0156187
792720,0.733533,0.999985,0.733533
596381,0.733533,0.188684,0.188684
439494,0.733533,0.263256,0.263256
807397,0.733533,0.174937,0.174937
83684,0.733533,0.233161,0.233161
86258,0.733533,0.0117389,0.0117389
933271,0.733533,0.183525,0.183525
272508,0.733533,0.0314385,0.0314385
141414,0.733533,0.175463,0.175463
539883,0.733533,0.157602,0.157602
645187,0.733533,0.0252066,0.0252065
847962,0.733533,0.265029,2.33028e-06
73624,0.733533,0.499591,0.499591
635304,0.733533,0.235884,0.235884
303913,0.733533,0.236045,0.236045
328367,0.733533,0.029254,0.029254
40395,0.733533,0.015438,0.015438
8126,0.733533,0.0149028,8.80792e-07
501553,0.733533,0.190131,5.06086e-06
177278,0.733533,0.0168243,3.02227e-06
396338,0.733533,0.0170414,0.0170414
873743,0.733533,0.189879,0.189879
730829,0.733533,0.0156131,0.0156131
227963,0.733533,0.0139312,6.05995e-07
875820,0.733533,0.247642,6.84194e-07
545093,0.733533,0.0172,0.0169625
169748,0.733533,0.266048,1.47497e-05
466122,0.189887,0.0148262,9.99991e-11
79863,0.189887,0.23629,3.99997e-10
354785,0.189887,0.0156127,9.99991e-11
486484,0.189887,0.999985,0.189887
288575,0.189887,0.219776,1.08288e-05
357907,0.189887,0.247644,1.13087e-05
147048,0.189887,0.0301472,1.22999e-08
709544,0.189887,0.0156188,1.00999e-08
62130,0.189887,0.999985,0.189887
134209,0.189887,0.188684,0.188681
291096,0.189887,0.263256,5.29695e-07
76807,0.189887,0.174937,8.14993e-08
646906,0.189887,0.233161,0.189875
644332,0.189887,0.0117389,5.99995e-10
202681,0.189887,0.183525,0.183524
458082,0.189887,0.0314385,6.76894e-07
589176,0.189887,0.175463,9.99991e-11
190707,0.189887,0.157602,0
85403,0.189887,0.0252066,2.85998e-08
117372,0.189887,0.265029,1.13305e-05
656966,0.189887,0.499591,4.76296e-07
95286,0.189887,0.235884,2.27698e-07
426677,0.189887,0.236045,8.69992e-09
402223,0.189887,0.029254,1.49999e-09
770985,0.189887,0.015438,2.59998e-08
738716,0.189887,0.0149028,0
229037,0.189887,0.190131,1.08132e-05
553312,0.189887,0.0168243,1.05699e-07
334252,0.189887,0.0170414,3.37997e-08
143153,0.189887,0.189879,0.189875
239,0.189887,0.0156131,3.09997e-09
502627,0.189887,0.0139312,4.29996e-09
145230,0.189887,0.247642,1.13017e-05
185497,0.189887,0.0172,0.0169597
560842,0.189887,0.266048,1.1316e-05
386259,0.0148262,0.23629,9.87491e-07
111337,0.0148262,0.0156127,0
20362,0.0148262,0.999985,0.0148262
177547,0.0148262,0.219776,0
108215,0.0148262,0.247644,7.63993e-08
319074,0.0148262,0.0301472,1.99998e-10
243422,0.0148262,0.0156188,0
528252,0.0148262,0.999985,0.0148262
331913,0.0148262,0.188684,1.99998e-09
175026,0.0148262,0.263256,7.62993e-08
542929,0.0148262,0.174937,2.65998e-08
180784,0.0148262,0.233161,4.86996e-08
178210,0.0148262,0.0117389,0
668803,0.0148262,0.183525,9.99991e-11
8040,0.0148262,0.0314385,8.99992e-10
123054,0.0148262,0.175463,2.65998e-08
275415,0.0148262,0.157602,2.65998e-08
380719,0.0148262,0.0252066,0
583494,0.0148262,0.265029,0.0148251
190844,0.0148262,0.499591,1.06369e-06
370836,0.0148262,0.235884,9.89991e-09
39445,0.0148262,0.236045,9.87491e-07
63899,0.0148262,0.029254,4.99996e-09
304863,0.0148262,0.015438,9.99991e-11
272594,0.0148262,0.0149028,0.014825
237085,0.0148262,0.190131,1.74497e-05
87190,0.0148262,0.0168243,0.014825
131870,0.0148262,0.0170414,0
609275,0.0148262,0.189879,9.99991e-11
466361,0.0148262,0.0156131,0
36505,0.0148262,0.0139312,7.58993e-08
611352,0.0148262,0.247642,7.58993e-08
280625,0.0148262,0.0172,0
94720,0.0148262,0.266048,0.0148251
274922,0.23629,0.0156127,7.16294e-07
406621,0.23629,0.999985,0.23629
208712,0.23629,0.219776,1.13899e-07
278044,0.23629,0.247644,1.91518e-06
67185,0.23629,0.0301472,8.69992e-09
629681,0.23629,0.0156188,4.70996e-08
141993,0.23629,0.999985,0.23629
54346,0.23629,0.188684,1.69559e-06
211233,0.23629,0.263256,1.02156e-05
156670,0.23629,0.174937,0.174913
567043,0.23629,0.233161,8.03793e-07
564469,0.23629,0.0117389,7.89993e-09
282544,0.23629,0.183525,3.19997e-09
378219,0.23629,0.0314385,1.32999e-08
509313,0.23629,0.175463,0.175462
110844,0.23629,0.157602,0.157601
5540,0.23629,0.0252066,3.75197e-07
197235,0.23629,0.265029,1.13789e-06
577103,0.23629,0.499591,0.23629
15423,0.23629,0.235884,9.86611e-06
346814,0.23629,0.236045,0.236042
322360,0.23629,0.029254,0.000109898
691122,0.23629,0.015438,2.97777e-06
658853,0.23629,0.0149028,2.09998e-09
149174,0.23629,0.190131,4.42996e-08
473449,0.23629,0.0168243,5.33495e-07
254389,0.23629,0.0170414,0.0170411
223016,0.23629,0.189879,6.84994e-08
80102,0.23629,0.0156131,2.19998e-09
422764,0.23629,0.0139312,3.08997e-08
225093,0.23629,0.247642,1.90998e-08
105634,0.23629,0.0172,2.35698e-07
480979,0.23629,0.266048,1.04099e-07
131699,0.0156127,0.999985,0.0156127
66210,0.0156127,0.219776,9.99991e-11
3122,0.0156127,0.247644,4.99996e-10
207737,0.0156127,0.0301472,0
354759,0.0156127,0.0156188,0.015612
416915,0.0156127,0.999985,0.0156127
220576,0.0156127,0.188684,1.53999e-08
63689,0.0156127,0.263256,8.49993e-09
431592,0.0156127,0.174937,1.99998e-10
292121,0.0156127,0.233161,0.015612
289547,0.0156127,0.0117389,0
557466,0.0156127,0.183525,9.99991e-11
103297,0.0156127,0.0314385,0
234391,0.0156127,0.175463,1.99998e-10
164078,0.0156127,0.157602,1.99998e-10
269382,0.0156127,0.0252066,0
472157,0.0156127,0.265029,2.27998e-08
302181,0.0156127,0.499591,7.24794e-07
259499,0.0156127,0.235884,8.49993e-09
71892,0.0156127,0.236045,7.16294e-07
47438,0.0156127,0.029254,0
416200,0.0156127,0.015438,0.0154337
383931,0.0156127,0.0149028,0
125748,0.0156127,0.190131,0
198527,0.0156127,0.0168243,0
20533,0.0156127,0.0170414,7.99993e-10
497938,0.0156127,0.189879,9.99991e-11
355024,0.0156127,0.0156131,0.015612
147842,0.0156127,0.0139312,0
500015,0.0156127,0.247642,4.99996e-10
169288,0.0156127,0.0172,0
206057,0.0156127,0.266048,2.27998e-08
197909,0.999985,0.219776,0.219776
128577,0.999985,0.247644,0.247644
339436,0.999985,0.0301472,0.0301472
223060,0.999985,0.0156188,0.0156188
548614,0.999985,0.999985,0.999985
352275,0.999985,0.188684,0.188684
195388,0.999985,0.263256,0.263256
563291,0.999985,0.174937,0.174937
160422,0.999985,0.233161,0.233161
157848,0.999985,0.0117389,0.0117389
689165,0.999985,0.183525,0.183525
28402,0.999985,0.0314385,0.0314385
102692,0.999985,0.175463,0.175463
295777,0.999985,0.157602,0.157602
401081,0.999985,0.0252066,0.0252066
603856,0.999985,0.265029,0.265029
170482,0.999985,0.499591,0.499591
391198,0.999985,0.235884,0.235884
59807,0.999985,0.236045,0.236045
84261,0.999985,0.029254,0.029254
284501,0.999985,0.015438,0.015438
252232,0.999985,0.0149028,0.0149028
257447,0.999985,0.190131,0.190131
66828,0.999985,0.0168243,0.0168243
152232,0.999985,0.0170414,0.0170414
629637,0.999985,0.189879,0.189879
486723,0.999985,0.0156131,0.0156131
16143,0.999985,0.0139312,0.0139312
631714,0.999985,0.247642,0.247642
300987,0.999985,0.0172,0.0172
74358,0.999985,0.266048,0.266048
69332,0.219776,0.247644,0.219767
141527,0.219776,0.0301472,3.49997e-09
420969,0.219776,0.0156188,1.41999e-08
350705,0.219776,0.999985,0.219776
154366,0.219776,0.188684,1.19999e-08
2521,0.219776,0.263256,8.92732e-06
365382,0.219776,0.174937,1.33999e-08
358331,0.219776,0.233161,4.93996e-08
355757,0.219776,0.0117389,1.39999e-09
491256,0.219776,0.183525,1.11599e-07
169507,0.219776,0.0314385,0
300601,0.219776,0.175463,4.99996e-09
97868,0.219776,0.157602,3.99997e-09
203172,0.219776,0.0252066,1.99998e-10
405947,0.219776,0.265029,0.219767
368391,0.219776,0.499591,9.03032e-06
193289,0.219776,0.235884,8.54483e-06
138102,0.219776,0.236045,1.10099e-07
113648,0.219776,0.029254,8.69992e-09
482410,0.219776,0.015438,2.99997e-10
450141,0.219776,0.0149028,1.51999e-08
59538,0.219776,0.190131,0.190109
264737,0.219776,0.0168243,2.58798e-06
45677,0.219776,0.0170414,9.69992e-09
431728,0.219776,0.189879,1.65999e-08
288814,0.219776,0.0156131,9.99991e-11
214052,0.219776,0.0139312,1.99998e-09
433805,0.219776,0.247642,0.219767
103078,0.219776,0.0172,5.18266e-06
272267,0.219776,0.266048,0.219767
210859,0.247644,0.0301472,5.39995e-09
351637,0.247644,0.0156188,4.75996e-08
420037,0.247644,0.999985,0.247644
223698,0.247644,0.188684,6.64994e-08
66811,0.247644,0.263256,5.54095e-07
434714,0.247644,0.174937,1.16999e-08
288999,0.247644,0.233161,1.78398e-07
286425,0.247644,0.0117389,1.59999e-09
560588,0.247644,0.183525,1.02699e-07
100175,0.247644,0.0314385,3.66197e-07
231269,0.247644,0.175463,3.29997e-09
167200,0.247644,0.157602,1.27599e-07
272504,0.247644,0.0252066,2.19998e-09
475279,0.247644,0.265029,0.247642
299059,0.247644,0.499591,2.48448e-06
262621,0.247644,0.235884,5.06096e-07
68770,0.247644,0.236045,1.89148e-06
44316,0.247644,0.029254,8.69992e-09
413078,0.247644,0.015438,9.89991e-09
380809,0.247644,0.0149028,1.69999e-08
128870,0.247644,0.190131,0.190109
195405,0.247644,0.0168243,5.00096e-06
23655,0.247644,0.0170414,1.67999e-08
501060,0.247644,0.189879,1.07999e-08
358146,0.247644,0.0156131,1.99998e-10
144720,0.247644,0.0139312,0.0139305
503137,0.247644,0.247642,0.247642
172410,0.247644,0.0172,0.000237484
202935,0.247644,0.266048,0.247642
562496,0.0301472,0.0156188,0
209178,0.0301472,0.999985,0.0301472
12839,0.0301472,0.188684,1.89998e-09
144048,0.0301472,0.263256,0.0301435
223855,0.0301472,0.174937,4.99996e-10
499858,0.0301472,0.233161,3.69777e-06
497284,0.0301472,0.0117389,0
349729,0.0301472,0.183525,1.89998e-09
311034,0.0301472,0.0314385,2.13998e-08
442128,0.0301472,0.175463,3.19997e-09
43659,0.0301472,0.157602,2.99997e-10
61645,0.0301472,0.0252066,0
264420,0.0301472,0.265029,3.69997e-09
509918,0.0301472,0.499591,0.0301435
51762,0.0301472,0.235884,0.0301435
279629,0.0301472,0.236045,1.27999e-08
255175,0.0301472,0.029254,5.07996e-08
623937,0.0301472,0.015438,1.49999e-09
591668,0.0301472,0.0149028,1.10399e-07
81989,0.0301472,0.190131,9.94691e-07
406264,0.0301472,0.0168243,1.99998e-10
187204,0.0301472,0.0170414,1.09999e-08
290201,0.0301472,0.189879,3.69997e-09
147287,0.0301472,0.0156131,5.79995e-09
355579,0.0301472,0.0139312,2.19998e-09
292278,0.0301472,0.247642,2.50998e-08
38449,0.0301472,0.0172,0
413794,0.0301472,0.266048,5.79995e-09
771674,0.0156188,0.999985,0.0156188
575335,0.0156188,0.188684,2.53998e-08
418448,0.0156188,0.263256,5.22805e-06
786351,0.0156188,0.174937,0
62638,0.0156188,0.233161,0.0156134
65212,0.0156188,0.0117389,0
912225,0.0156188,0.183525,1.00999e-08
251462,0.0156188,0.0314385,9.99991e-11
120368,0.0156188,0.175463,0
518837,0.0156188,0.157602,0
624141,0.0156188,0.0252066,9.99991e-11
826916,0.0156188,0.265029,4.75996e-08
52578,0.0156188,0.499591,5.27515e-06
614258,0.0156188,0.235884,5.22615e-06
282867,0.0156188,0.236045,4.70996e-08
307321,0.0156188,0.029254,0
61441,0.0156188,0.015438,0.0154337
29172,0.0156188,0.0149028,0
480507,0.0156188,0.190131,5.89995e-09
156232,0.0156188,0.0168243,0
375292,0.0156188,0.0170414,0
852697,0.0156188,0.189879,1.00999e-08
709783,0.0156188,0.0156131,0.015612
206917,0.0156188,0.0139312,1.59999e-09
854774,0.0156188,0.247642,4.75996e-08
524047,0.0156188,0.0172,0
148702,0.0156188,0.266048,4.75996e-08
196339,0.999985,0.188684,0.188684
353226,0.999985,0.263256,0.263256
14677,0.999985,0.174937,0.174937
709036,0.999985,0.233161,0.233161
706462,0.999985,0.0117389,0.0117389
140551,0.999985,0.183525,0.183525
520212,0.999985,0.0314385,0.0314385
651306,0.999985,0.175463,0.175463
252837,0.999985,0.157602,0.157602
147533,0.999985,0.0252066,0.0252066
55242,0.999985,0.265029,0.265029
719096,0.999985,0.499591,0.499591
157416,0.999985,0.235884,0.235884
488807,0.999985,0.236045,0.236045
464353,0.999985,0.029254,0.029254
833115,0.999985,0.015438,0.015438
800846,0.999985,0.0149028,0.0149028
291167,0.999985,0.190131,0.190131
615442,0.999985,0.0168243,0.0168243
396382,0.999985,0.0170414,0.0170414
81023,0.999985,0.189879,0.189879
61891,0.999985,0.0156131,0.0156131
564757,0.999985,0.0139312,0.0139312
83100,0.999985,0.247642,0.247642
247627,0.999985,0.0172,0.0172
622972,0.999985,0.266048,0.266048
156887,0.188684,0.263256,8.35593e-07
211016,0.188684,0.174937,6.69994e-09
512697,0.188684,0.233161,0.188681
510123,0.188684,0.0117389,4.99996e-10
336890,0.188684,0.183525,0.183524
323873,0.188684,0.0314385,6.80494e-07
454967,0.188684,0.175463,3.99997e-10
56498,0.188684,0.157602,2.99997e-10
48806,0.188684,0.0252066,2.85998e-08
251581,0.188684,0.265029,9.98991e-08
522757,0.188684,0.499591,2.47598e-06
38923,0.188684,0.235884,5.76895e-07
292468,0.188684,0.236045,1.69519e-06
268014,0.188684,0.029254,1.63999e-08
636776,0.188684,0.015438,4.01997e-08
604507,0.188684,0.0149028,1.89998e-09
94828,0.188684,0.190131,9.99991e-11
419103,0.188684,0.0168243,1.07599e-07
200043,0.188684,0.0170414,3.37997e-08
277362,0.188684,0.189879,0.188681
134448,0.188684,0.0156131,1.83998e-08
