Distance,fA,fB,fAB
217613,0.0554616,0.914656,0.0507283
825226,0.0554616,0.0130414,0.00131201
440001,0.0554616,0.0203509,0.000502306
418760,0.0554616,0.0143303,0.000186709
412283,0.0554616,0.0143009,0.000187929
867882,0.0554616,0.86649,0.000930913
589262,0.0554616,0.990023,0.0548597
291461,0.0695806,0.999399,0.0695635
330341,0.0695806,0.0402373,0.00552353
1790,0.0695806,0.982841,0.0695682
329654,0.0695806,0.0414761,0.00574021
2312,0.0695806,0.914656,0.00136323
609925,0.0695806,0.0130414,0.0119339
224700,0.0695806,0.0203509,0.000750648
203459,0.0695806,0.0143303,0.00474622
196982,0.0695806,0.0143009,0.00474628
652581,0.0695806,0.86649,0.0452302
373961,0.0695806,0.990023,0.0644093
38880,0.999399,0.0402373,0.0402373
293251,0.999399,0.982841,0.982243
38193,0.999399,0.0414761,0.0408755
289149,0.999399,0.914656,0.914076
318464,0.999399,0.0130414,0.0130414
66761,0.999399,0.0203509,0.0203506
88002,0.999399,0.0143303,0.0143302
94479,0.999399,0.0143009,0.0143008
361120,0.999399,0.86649,0.866489
82500,0.999399,0.990023,0.989423
332131,0.0402373,0.982841,0.0249251
687,0.0402373,0.0414761,0.0402361
328029,0.0402373,0.914656,0.0194935
279584,0.0402373,0.0130414,8.63083e-05
105641,0.0402373,0.0203509,2.04846e-05
126882,0.0402373,0.0143303,2.02896e-05
133359,0.0402373,0.0143009,2.02568e-05
322240,0.0402373,0.86649,0.0401372
43620,0.0402373,0.990023,0.0402305
331444,0.982841,0.0414761,0.0260741
4102,0.982841,0.914656,0.914472
611715,0.982841,0.0130414,0.0129553
226490,0.982841,0.0203509,0.0203323
205249,0.982841,0.0143303,0.0132152
198772,0.982841,0.0143009,0.0131869
654371,0.982841,0.86649,0.849646
375751,0.982841,0.990023,0.972918
327342,0.0414761,0.914656,0.0204368
280271,0.0414761,0.0130414,0.000203359
104954,0.0414761,0.0203509,2.12904e-05
126195,0.0414761,0.0143303,5.61279e-05
132672,0.0414761,0.0143009,5.61031e-05
322927,0.0414761,0.86649,0.0403614
44307,0.0414761,0.990023,0.0413118
607613,0.914656,0.0130414,0.00107693
222388,0.914656,0.0203509,0.0195851
201147,0.914656,0.0143303,0.00845847
194670,0.914656,0.0143009,0.00843016
650269,0.914656,0.86649,0.80559
371649,0.914656,0.990023,0.909887
385225,0.0130414,0.0203509,1.02181e-05
406466,0.0130414,0.0143303,0.000678097
412943,0.0130414,0.0143009,0.000678785
42656,0.0130414,0.86649,0.00109142
235964,0.0130414,0.990023,0.0110056
21241,0.0203509,0.0143303,8.15587e-06
27718,0.0203509,0.0143009,7.20886e-06
427881,0.0203509,0.86649,4.33724e-05
149261,0.0203509,0.990023,0.0203492
6477,0.0143303,0.0143009,0.014258
449122,0.0143303,0.86649,0.0017332
170502,0.0143303,0.990023,0.00909587
455599,0.0143009,0.86649,0.00174112
176979,0.0143009,0.990023,0.00906818
278620,0.86649,0.990023,0.865767
54304,0.999976,0.387583,0.387583
370574,0.999976,0.998824,0.998821
415268,0.999976,0.999092,0.99908
54479,0.999976,0.011463,0.011463
484771,0.999976,0.398337,0.398336
539195,0.999976,0.594972,0.594972
279135,0.999976,1.0,0.999976
165962,0.999976,0.915745,0.915738
302109,0.999976,0.396849,0.396849
441190,0.999976,0.365181,0.365181
168891,0.999976,0.905573,0.905566
152124,0.999976,0.0334064,0.0334064
521233,0.999976,0.0408651,0.0408527
390945,0.999976,0.603976,0.603952
388988,0.999976,0.392591,0.392591
316270,0.387583,0.998824,0.387582
360964,0.387583,0.999092,0.387582
108783,0.387583,0.011463,0.000239606
430467,0.387583,0.398337,0.00103888
484891,0.387583,0.594972,0.00152674
224831,0.387583,1.0,0.387583
111658,0.387583,0.915745,0.306282
247805,0.387583,0.396849,0.386165
386886,0.387583,0.365181,0.00015098
114587,0.387583,0.905573,0.296151
206428,0.387583,0.0334064,0.0334006
466929,0.387583,0.0408651,0.0408039
445249,0.387583,0.603976,0.00169335
443292,0.387583,0.392591,0.386156
44694,0.998824,0.999092,0.998803
425053,0.998824,0.011463,0.011463
114197,0.998824,0.398337,0.398334
168621,0.998824,0.594972,0.594972
91439,0.998824,1.0,0.998824
204612,0.998824,0.915745,0.914786
68465,0.998824,0.396849,0.396846
70616,0.998824,0.365181,0.365181
201683,0.998824,0.905573,0.904622
522698,0.998824,0.0334064,0.0334064
150659,0.998824,0.0408651,0.0408513
761519,0.998824,0.603976,0.603023
759562,0.998824,0.392591,0.392589
469747,0.999092,0.011463,0.011463
69503,0.999092,0.398337,0.398335
123927,0.999092,0.594972,0.594972
136133,0.999092,1.0,0.999092
249306,0.999092,0.915745,0.91485
113159,0.999092,0.396849,0.396848
25922,0.999092,0.365181,0.365181
246377,0.999092,0.905573,0.904678
567392,0.999092,0.0334064,0.0334064
105965,0.999092,0.0408651,0.0408506
806213,0.999092,0.603976,0.603227
804256,0.999092,0.392591,0.39259
539250,0.011463,0.398337,1.28558e-06
593674,0.011463,0.594972,0.0111986
333614,0.011463,1.0,0.011463
220441,0.011463,0.915745,0.0112103
356588,0.011463,0.396849,0.000660467
495669,0.011463,0.365181,7.55089e-07
223370,0.011463,0.905573,0.0112102
97645,0.011463,0.0334064,6.00991e-08
575712,0.011463,0.0408651,1.45298e-07
336466,0.011463,0.603976,0.0112013
334509,0.011463,0.392591,0.000238157
54424,0.398337,0.594972,0.397428
205636,0.398337,1.0,0.398337
318809,0.398337,0.915745,0.397447
182662,0.398337,0.396849,0.00113887
43581,0.398337,0.365181,0.365168
315880,0.398337,0.905573,0.397446
636895,0.398337,0.0334064,4.92033e-06
36462,0.398337,0.0408651,4.28324e-06
875716,0.398337,0.603976,0.397417
873759,0.398337,0.392591,0.00187975
260060,0.594972,1.0,0.594972
373233,0.594972,0.915745,0.594866
237086,0.594972,0.396849,0.00306889
98005,0.594972,0.365181,0.365173
370304,0.594972,0.905573,0.594863
691319,0.594972,0.0334064,1.44848e-05
17962,0.594972,0.0408651,3.30688e-05
930140,0.594972,0.603976,0.594763
928183,0.594972,0.392591,0.00146598
113173,1.0,0.915745,0.915745
22974,1.0,0.396849,0.396849
162055,1.0,0.365181,0.365181
110244,1.0,0.905573,0.905573
431259,1.0,0.0334064,0.0334064
242098,1.0,0.0408651,0.0408651
670080,1.0,0.603976,0.603976
668123,1.0,0.392591,0.392591
136147,0.915745,0.396849,0.313682
275228,0.915745,0.365181,0.365179
2929,0.915745,0.905573,0.90555
318086,0.915745,0.0334064,0.000193636
355271,0.915745,0.0408651,0.00150496
556907,0.915745,0.603976,0.603287
554950,0.915745,0.392591,0.309842
139081,0.396849,0.365181,0.000196331
133218,0.396849,0.905573,0.303525
454233,0.396849,0.0334064,0.0334007
219124,0.396849,0.0408651,0.0408238
693054,0.396849,0.603976,0.00335629
691097,0.396849,0.392591,0.391239
272299,0.365181,0.905573,0.365179
593314,0.365181,0.0334064,4.69123e-06
80043,0.365181,0.0408651,3.30325e-06
832135,0.365181,0.603976,0.365162
830178,0.365181,0.392591,4.32269e-05
321015,0.905573,0.0334064,0.000196094
352342,0.905573,0.0408651,0.00150733
559836,0.905573,0.603976,0.603276
557879,0.905573,0.392591,0.299707
673357,0.0334064,0.0408651,0.0333988
238821,0.0334064,0.603976,6.9009e-06
236864,0.0334064,0.392591,0.0334002
912178,0.0408651,0.603976,4.19941e-05
910221,0.0408651,0.392591,0.0408199
1957,0.603976,0.392591,0.00159608
27615,0.481601,0.0149357,3.55208e-06
37,0.481601,0.481991,0.481601
517094,0.481601,0.928486,0.481577
652034,0.481601,0.520759,0.273464
121344,0.481601,0.925561,0.481579
488201,0.481601,0.0174774,9.55555e-06
155000,0.481601,0.0588674,2.28129e-05
194847,0.481601,0.0496782,5.79853e-05
529654,0.481601,0.101014,0.000199175
611646,0.481601,0.0778667,0.000303339
301695,0.481601,0.175164,9.96737e-05
113086,0.481601,0.924783,0.481577
651391,0.481601,0.52073,0.273463
195521,0.481601,0.925166,0.481577
437028,0.481601,0.997888,0.481599
299614,0.481601,0.0777852,0.000419081
22336,0.481601,0.932981,0.481577
442123,0.481601,0.991939,0.481599
27652,0.0149357,0.481991,3.65898e-06
489479,0.0149357,0.928486,0.0138681
624419,0.0149357,0.520759,0.00227288
93729,0.0149357,0.925561,0.0138669
460586,0.0149357,0.0174774,1.99947e-05
127385,0.0149357,0.0588674,5.15377e-06
222462,0.0149357,0.0496782,6.43927e-06
502039,0.0149357,0.101014,0.00109285
584031,0.0149357,0.0778667,0.00109997
329310,0.0149357,0.175164,8.70466e-06
140701,0.0149357,0.924783,0.0138678
623776,0.0149357,0.52073,0.00227238
167906,0.0149357,0.925166,0.0138668
409413,0.0149357,0.997888,0.0148934
271999,0.0149357,0.0777852,0.00107832
5279,0.0149357,0.932981,0.0149341
414508,0.0149357,0.991939,0.0148919
517131,0.481991,0.928486,0.481849
652071,0.481991,0.520759,0.273566
121381,0.481991,0.925561,0.481853
488238,0.481991,0.0174774,1.96931e-05
155037,0.481991,0.0588674,0.000156147
194810,0.481991,0.0496782,0.000101958
529691,0.481991,0.101014,0.00030866
611683,0.481991,0.0778667,0.000403383
301658,0.481991,0.175164,0.000100059
113049,0.481991,0.924783,0.481848
651428,0.481991,0.52073,0.273565
195558,0.481991,0.925166,0.481848
437065,0.481991,0.997888,0.481969
299651,0.481991,0.0777852,0.000519079
22373,0.481991,0.932981,0.481849
442160,0.481991,0.991939,0.481969
134940,0.928486,0.520759,0.449686
395750,0.928486,0.925561,0.922513
28893,0.928486,0.0174774,0.0149312
362094,0.928486,0.0588674,0.0569961
711941,0.928486,0.0496782,0.0485525
12560,0.928486,0.101014,0.0300794
94552,0.928486,0.0778667,0.00695839
818789,0.928486,0.175164,0.175122
630180,0.928486,0.924783,0.922507
134297,0.928486,0.52073,0.449658
321573,0.928486,0.925166,0.922511
80066,0.928486,0.997888,0.926379
217480,0.928486,0.0777852,0.0068774
494758,0.928486,0.932981,0.922583
74971,0.928486,0.991939,0.92043
530690,0.520759,0.925561,0.446764
163833,0.520759,0.0174774,0.00346041
497034,0.520759,0.0588674,0.0112175
846881,0.520759,0.0496782,0.00575907
122380,0.520759,0.101014,0.0773957
40388,0.520759,0.0778667,0.076962
953729,0.520759,0.175164,0.0873697
765120,0.520759,0.924783,0.445938
643,0.520759,0.52073,0.520706
456513,0.520759,0.925166,0.446312
215006,0.520759,0.997888,0.519323
352420,0.520759,0.0777852,0.0770234
629698,0.520759,0.932981,0.454176
209911,0.520759,0.991939,0.513356
366857,0.925561,0.0174774,0.0148981
33656,0.925561,0.0588674,0.0569745
316191,0.925561,0.0496782,0.0485378
408310,0.925561,0.101014,0.0271374
490302,0.925561,0.0778667,0.00401442
423039,0.925561,0.175164,0.175121
234430,0.925561,0.924783,0.922547
530047,0.925561,0.52073,0.446735
74177,0.925561,0.925166,0.922532
315684,0.925561,0.997888,0.923455
178270,0.925561,0.0777852,0.00393351
99008,0.925561,0.932981,0.922531
320779,0.925561,0.991939,0.917506
333201,0.0174774,0.0588674,0.000581579
683048,0.0174774,0.0496782,0.000683687
41453,0.0174774,0.101014,0.00204497
123445,0.0174774,0.0778667,0.0020247
789896,0.0174774,0.175164,4.694e-05
601287,0.0174774,0.924783,0.0149523
163190,0.0174774,0.52073,0.00346097
292680,0.0174774,0.925166,0.0149698
51173,0.0174774,0.997888,0.0174459
188587,0.0174774,0.0777852,0.00202586
465865,0.0174774,0.932981,0.0149162
46078,0.0174774,0.991939,0.0174461
349847,0.0588674,0.0496782,0.00070756
374654,0.0588674,0.101014,0.00143815
456646,0.0588674,0.0778667,0.00137548
456695,0.0588674,0.175164,3.41866e-05
268086,0.0588674,0.924783,0.0570269
496391,0.0588674,0.52073,0.0111836
40521,0.0588674,0.925166,0.0570862
282028,0.0588674,0.997888,0.0588579
144614,0.0588674,0.0777852,0.00137363
132664,0.0588674,0.932981,0.0569896
287123,0.0588674,0.991939,0.0588578
724501,0.0496782,0.101014,0.000667255
806493,0.0496782,0.0778667,0.000631016
106848,0.0496782,0.175164,5.65236e-05
81761,0.0496782,0.924783,0.048586
846238,0.0496782,0.52073,0.00575945
390368,0.0496782,0.925166,0.0486049
631875,0.0496782,0.997888,0.0496699
494461,0.0496782,0.0777852,0.000656986
217183,0.0496782,0.932981,0.0485449
636970,0.0496782,0.991939,0.0496699
81992,0.101014,0.0778667,0.0769165
831349,0.101014,0.175164,0.0235379
642740,0.101014,0.924783,0.0263063
121737,0.101014,0.52073,0.0773957
334133,0.101014,0.925166,0.0267127
92626,0.101014,0.997888,0.101
230040,0.101014,0.0777852,0.0769053
507318,0.101014,0.932981,0.0345457
87531,0.101014,0.991939,0.100999
913341,0.0778667,0.175164,0.000340038
724732,0.0778667,0.924783,0.00318703
39745,0.0778667,0.52073,0.076962
416125,0.0778667,0.925166,0.00358461
174618,0.0778667,0.997888,0.0778589
312032,0.0778667,0.0777852,0.0768954
589310,0.0778667,0.932981,0.0114264
169523,0.0778667,0.991939,0.0778583
188609,0.175164,0.924783,0.175121
953086,0.175164,0.52073,0.0873713
497216,0.175164,0.925166,0.175122
738723,0.175164,0.997888,0.174612
601309,0.175164,0.0777852,0.000166283
324031,0.175164,0.932981,0.175124
743818,0.175164,0.991939,0.174659
764477,0.924783,0.52073,0.445909
308607,0.924783,0.925166,0.922496
550114,0.924783,0.997888,0.922675
412700,0.924783,0.0777852,0.00310608
135422,0.924783,0.932981,0.922575
555209,0.924783,0.991939,0.916726
455870,0.52073,0.925166,0.446283
214363,0.52073,0.997888,0.519291
351777,0.52073,0.0777852,0.0770234
629055,0.52073,0.932981,0.454148
209268,0.52073,0.991939,0.513324
241507,0.925166,0.997888,0.923059
104093,0.925166,0.0777852,0.00350368
173185,0.925166,0.932981,0.922517
246602,0.925166,0.991939,0.91711
137414,0.997888,0.0777852,0.0777779
414692,0.997888,0.932981,0.930875
5095,0.997888,0.991939,0.991875
277278,0.0777852,0.932981,0.0113454
142509,0.0777852,0.991939,0.0777772
419787,0.932981,0.991939,0.924926
83625,0.161891,0.999978,0.16187
14980,0.161891,1.0,0.161891
373600,0.161891,0.896181,0.0593928
90785,0.161891,0.988341,0.158482
291233,0.161891,0.0326058,9.19691e-06
357725,0.161891,0.205842,0.155765
373194,0.161891,0.0646822,0.0524548
299851,0.161891,0.977127,0.161516
298873,0.161891,0.774019,0.00606869
784238,0.161891,0.155784,0.155754
324823,0.161891,0.257342,1.50933e-05
55896,0.161891,0.836975,0.0071211
727605,0.161891,0.283705,0.155824
737036,0.161891,1.0,0.161891
88339,0.161891,0.998684,0.161874
375919,0.161891,0.0148501,0.0133002
5587,0.161891,0.161873,0.161849
617410,0.161891,0.84722,0.0112464
13245,0.161891,1.0,0.161891
286685,0.161891,0.842042,0.0125058
725332,0.161891,0.430991,0.000422947
114493,0.161891,0.192142,0.155758
706257,0.161891,0.841583,0.0101744
281070,0.161891,0.0215168,7.68851e-06
369980,0.161891,0.0158133,0.0132938
636608,0.161891,0.213846,0.155772
98605,0.999978,1.0,0.999978
457225,0.999978,0.896181,0.89618
7160,0.999978,0.988341,0.988328
374858,0.999978,0.0326058,0.0326058
441350,0.999978,0.205842,0.205821
456819,0.999978,0.0646822,0.0646821
383476,0.999978,0.977127,0.977105
382498,0.999978,0.774019,0.774019
867863,0.999978,0.155784,0.155763
408448,0.999978,0.257342,0.257342
27729,0.999978,0.836975,0.836975
811230,0.999978,0.283705,0.283683
820661,0.999978,1.0,0.999978
4714,0.999978,0.998684,0.99868
459544,0.999978,0.0148501,0.01485
89212,0.999978,0.161873,0.161851
701035,0.999978,0.84722,0.847199
96870,0.999978,1.0,0.999978
370310,0.999978,0.842042,0.842042
808957,0.999978,0.430991,0.430991
30868,0.999978,0.192142,0.19212
789882,0.999978,0.841583,0.841583
364695,0.999978,0.0215168,0.0215168
453605,0.999978,0.0158133,0.0158132
720233,0.999978,0.213846,0.213824
358620,1.0,0.896181,0.896181
105765,1.0,0.988341,0.988341
276253,1.0,0.0326058,0.0326058
342745,1.0,0.205842,0.205842
358214,1.0,0.0646822,0.0646822
284871,1.0,0.977127,0.977127
283893,1.0,0.774019,0.774019
769258,1.0,0.155784,0.155784
309843,1.0,0.257342,0.257342
70876,1.0,0.836975,0.836975
712625,1.0,0.283705,0.283704
722056,1.0,1.0,1.0
103319,1.0,0.998684,0.998684
360939,1.0,0.0148501,0.0148501
9393,1.0,0.161873,0.161873
602430,1.0,0.84722,0.84722
1735,1.0,1.0,1.0
271705,1.0,0.842042,0.842042
710352,1.0,0.430991,0.430991
129473,1.0,0.192142,0.192142
691277,1.0,0.841583,0.841583
266090,1.0,0.0215168,0.0215168
355000,1.0,0.0158133,0.0158133
621628,1.0,0.213846,0.213845
464385,0.896181,0.988341,0.888649
82367,0.896181,0.0326058,0.03254
15875,0.896181,0.205842,0.102276
406,0.896181,0.0646822,0.0646821
73749,0.896181,0.977127,0.873329
74727,0.896181,0.774019,0.773484
410638,0.896181,0.155784,0.0532869
48777,0.896181,0.257342,0.257274
429496,0.896181,0.836975,0.835706
354005,0.896181,0.283705,0.181171
363436,0.896181,1.0,0.896181
461939,0.896181,0.998684,0.895025
2319,0.896181,0.0148501,0.000684748
368013,0.896181,0.161873,0.0593746
243810,0.896181,0.84722,0.841431
360355,0.896181,1.0,0.896181
86915,0.896181,0.842042,0.835511
351732,0.896181,0.430991,0.429599
488093,0.896181,0.192142,0.0885751
332657,0.896181,0.841583,0.837031
92530,0.896181,0.0215168,0.0215145
3620,0.896181,0.0158133,0.00160911
263008,0.896181,0.213846,0.110291
382018,0.988341,0.0326058,0.0326054
448510,0.988341,0.205842,0.194184
463979,0.988341,0.0646822,0.0571557
390636,0.988341,0.977127,0.965468
389658,0.988341,0.774019,0.773984
875023,0.988341,0.155784,0.152377
415608,0.988341,0.257342,0.25705
34889,0.988341,0.836975,0.836415
818390,0.988341,0.283705,0.280272
827821,0.988341,1.0,0.988341
2446,0.988341,0.998684,0.988329
466704,0.988341,0.0148501,0.0142604
96372,0.988341,0.161873,0.158464
708195,0.988341,0.84722,0.837563
104030,0.988341,1.0,0.988341
377470,0.988341,0.842042,0.841963
816117,0.988341,0.430991,0.422748
23708,0.988341,0.192142,0.180492
797042,0.988341,0.841583,0.839885
371855,0.988341,0.0215168,0.0215167
460765,0.988341,0.0158133,0.0152206
727393,0.988341,0.213846,0.202196
66492,0.0326058,0.205842,0.00330043
81961,0.0326058,0.0646822,0.000148324
8618,0.0326058,0.977127,0.0326054
7640,0.0326058,0.774019,0.0325986
493005,0.0326058,0.155784,7.97161e-06
33590,0.0326058,0.257342,1.1449e-06
347129,0.0326058,0.836975,0.0325979
436372,0.0326058,0.283705,0.00119984
445803,0.0326058,1.0,0.0326058
379572,0.0326058,0.998684,0.0326058
84686,0.0326058,0.0148501,6.16769e-05
285646,0.0326058,0.161873,8.65171e-06
326177,0.0326058,0.84722,0.0325979
277988,0.0326058,1.0,0.0326058
4548,0.0326058,0.842042,0.032604
434099,0.0326058,0.430991,0.00139982
405726,0.0326058,0.192142,4.90362e-05
415024,0.0326058,0.841583,0.0325979
10163,0.0326058,0.0215168,1.294e-07
78747,0.0326058,0.0158133,5.98722e-05
345375,0.0326058,0.213846,0.000116441
15469,0.205842,0.0646822,0.0600947
57874,0.205842,0.977127,0.205088
58852,0.205842,0.774019,0.0409389
426513,0.205842,0.155784,0.155754
32902,0.205842,0.257342,0.000316239
413621,0.205842,0.836975,0.0428218
369880,0.205842,0.283705,0.159877
379311,0.205842,1.0,0.205842
446064,0.205842,0.998684,0.204529
18194,0.205842,0.0148501,0.0140441
352138,0.205842,0.161873,0.155764
259685,0.205842,0.84722,0.0530669
344480,0.205842,1.0,0.205842
71040,0.205842,0.842042,0.0478885
367607,0.205842,0.430991,0.0129768
472218,0.205842,0.192142,0.16512
348532,0.205842,0.841583,0.0474301
76655,0.205842,0.0215168,0.00105925
12255,0.205842,0.0158133,0.0139702
278883,0.205842,0.213846,0.165285
73343,0.0646822,0.977127,0.0646163
74321,0.0646822,0.774019,0.00455554
411044,0.0646822,0.155784,0.0524529
48371,0.0646822,0.257342,0.00026324
429090,0.0646822,0.836975,0.00501116
354411,0.0646822,0.283705,0.0547619
363842,0.0646822,1.0,0.0646822
461533,0.0646822,0.998684,0.0635325
2725,0.0646822,0.0148501,2.7488e-06
367607,0.0646822,0.161873,0.0524549
244216,0.0646822,0.84722,0.0107406
359949,0.0646822,1.0,0.0646822
86509,0.0646822,0.842042,0.00473594
352138,0.0646822,0.430991,0.0100945
487687,0.0646822,0.192142,0.0601183
333063,0.0646822,0.841583,0.00633976
92124,0.0646822,0.0215168,1.19155e-05
3214,0.0646822,0.0158133,4.25901e-06
263414,0.0646822,0.213846,0.061036
978,0.977127,0.774019,0.774013
484387,0.977127,0.155784,0.155784
24972,0.977127,0.257342,0.257296
355747,0.977127,0.836975,0.814102
427754,0.977127,0.283705,0.261508
437185,0.977127,1.0,0.977127
388190,0.977127,0.998684,0.975811
76068,0.977127,0.0148501,0.0148248
294264,0.977127,0.161873,0.161498
317559,0.977127,0.84722,0.824347
286606,0.977127,1.0,0.977127
13166,0.977127,0.842042,0.819169
425481,0.977127,0.430991,0.410939
414344,0.977127,0.192142,0.184466
406406,0.977127,0.841583,0.81871
18781,0.977127,0.0215168,0.0215167
70129,0.977127,0.0158133,0.0157871
336757,0.977127,0.213846,0.212731
485365,0.774019,0.155784,0.000338913
25950,0.774019,0.257342,0.256991
354769,0.774019,0.836975,0.773664
428732,0.774019,0.283705,0.0673188
438163,0.774019,1.0,0.774019
387212,0.774019,0.998684,0.774015
77046,0.774019,0.0148501,0.000793424
293286,0.774019,0.161873,0.00605386
318537,0.774019,0.84722,0.773691
285628,0.774019,1.0,0.774019
12188,0.774019,0.842042,0.773665
426459,0.774019,0.430991,0.363311
413366,0.774019,0.192142,0.0199533
407384,0.774019,0.841583,0.773667
17803,0.774019,0.0215168,0.0215154
71107,0.774019,0.0158133,0.00184525
337735,0.774019,0.213846,0.0484016
459415,0.155784,0.257342,9.92731e-06
840134,0.155784,0.836975,0.00101651
56633,0.155784,0.283705,0.15576
47202,0.155784,1.0,0.155784
872577,0.155784,0.998684,0.155767
408319,0.155784,0.0148501,0.0132998
778651,0.155784,0.161873,0.155754
166828,0.155784,0.84722,0.0051416
770993,0.155784,1.0,0.155784
497553,0.155784,0.842042,0.00640118
58906,0.155784,0.430991,0.000334836
898731,0.155784,0.192142,0.155754
77981,0.155784,0.841583,0.00406951
503168,0.155784,0.0215168,2.5069e-06
414258,0.155784,0.0158133,0.0132934
147630,0.155784,0.213846,0.155754
380719,0.257342,0.836975,0.257047
402782,0.257342,0.283705,6.89451e-05
412213,0.257342,1.0,0.257342
413162,0.257342,0.998684,0.257328
51096,0.257342,0.0148501,4.84422e-05
319236,0.257342,0.161873,1.31398e-05
292587,0.257342,0.84722,0.25705
311578,0.257342,1.0,0.257342
38138,0.257342,0.842042,0.257038
400509,0.257342,0.430991,0.254536
439316,0.257342,0.192142,0.000324852
381434,0.257342,0.841583,0.257048
43753,0.257342,0.0215168,1.1616e-06
45157,0.257342,0.0158133,4.82017e-05
311785,0.257342,0.213846,0.000441227
783501,0.836975,0.283705,0.1289
792932,0.836975,1.0,0.836975
32443,0.836975,0.998684,0.836968
431815,0.836975,0.0148501,0.000966409
61483,0.836975,0.161873,0.00710276
673306,0.836975,0.84722,0.835755
69141,0.836975,1.0,0.836975
342581,0.836975,0.842042,0.835564
781228,0.836975,0.430991,0.422441
58597,0.836975,0.192142,0.0291328
762153,0.836975,0.841583,0.83559
336966,0.836975,0.0215168,0.0215156
425876,0.836975,0.0158133,0.00188849
692504,0.836975,0.213846,0.0508381
9431,0.283705,1.0,0.283705
815944,0.283705,0.998684,0.283679
351686,0.283705,0.0148501,0.0134639
722018,0.283705,0.161873,0.15582
110195,0.283705,0.84722,0.133033
714360,0.283705,1.0,0.283704
440920,0.283705,0.842042,0.134284
2273,0.283705,0.430991,0.11753
842098,0.283705,0.192142,0.16533
21348,0.283705,0.841583,0.131968
446535,0.283705,0.0215168,6.81495e-05
357625,0.283705,0.0158133,0.0133299
90997,0.283705,0.213846,0.157364
825375,1.0,0.998684,0.998684
361117,1.0,0.0148501,0.0148501
731449,1.0,0.161873,0.161873
119626,1.0,0.84722,0.84722
723791,1.0,1.0,1.0
450351,1.0,0.842042,0.842042
11704,1.0,0.430991,0.430991
851529,1.0,0.192142,0.192142
30779,1.0,0.841583,0.841583
455966,1.0,0.0215168,0.0215168
367056,1.0,0.0158133,0.0158133
100428,1.0,0.213846,0.213846
464258,0.998684,0.0148501,0.0148173
93926,0.998684,0.161873,0.161855
705749,0.998684,0.84722,0.845911
101584,0.998684,1.0,0.998684
375024,0.998684,0.842042,0.842029
813671,0.998684,0.430991,0.429703
26154,0.998684,0.192142,0.190836
794596,0.998684,0.841583,0.84029
369409,0.998684,0.0215168,0.0215168
458319,0.998684,0.0158133,0.0157796
724947,0.998684,0.213846,0.21254
370332,0.0148501,0.161873,0.0133002
241491,0.0148501,0.84722,0.00101265
362674,0.0148501,1.0,0.0148501
89234,0.0148501,0.842042,0.00101711
349413,0.0148501,0.430991,0.000979619
490412,0.0148501,0.192142,0.0140275
330338,0.0148501,0.841583,0.00101039
94849,0.0148501,0.0215168,0.000117655
5939,0.0148501,0.0158133,0.014156
260689,0.0148501,0.213846,0.0139187
611823,0.161873,0.84722,0.0112281
7658,0.161873,1.0,0.161873
281098,0.161873,0.842042,0.0124875
719745,0.161873,0.430991,0.00041784
120080,0.161873,0.192142,0.155758
700670,0.161873,0.841583,0.010156
275483,0.161873,0.0215168,7.72111e-06
364393,0.161873,0.0158133,0.0132938
631021,0.161873,0.213846,0.155772
604165,0.84722,1.0,0.84722
330725,0.84722,0.842042,0.835617
107922,0.84722,0.430991,0.42856
731903,0.84722,0.192142,0.0393765
88847,0.84722,0.841583,0.837172
336340,0.84722,0.0215168,0.0215157
247430,0.84722,0.0158133,0.00193509
19198,0.84722,0.213846,0.0610818
273440,1.0,0.842042,0.842042
712087,1.0,0.430991,0.430991
127738,1.0,0.192142,0.192142
693012,1.0,0.841583,0.841583
267825,1.0,0.0215168,0.0215168
356735,1.0,0.0158133,0.0158133
623363,1.0,0.213846,0.213845
438647,0.842042,0.430991,0.422222
401178,0.842042,0.192142,0.0341997
419572,0.842042,0.841583,0.835602
5615,0.842042,0.0215168,0.0215164
83295,0.842042,0.0158133,0.00193922
349923,0.842042,0.213846,0.055905
839825,0.430991,0.192142,0.0187705
19075,0.430991,0.841583,0.423982
444262,0.430991,0.0215168,8.31683e-05
355352,0.430991,0.0158133,0.000703019
88724,0.430991,0.213846,0.0108796
820750,0.192142,0.841583,0.0337355
395563,0.192142,0.0215168,1.08116e-05
484473,0.192142,0.0158133,0.01397
751101,0.192142,0.213846,0.164527
425187,0.841583,0.0215168,0.0215156
336277,0.841583,0.0158133,0.00193096
69649,0.841583,0.213846,0.0554397
88910,0.0215168,0.0158133,1.4064e-06
355538,0.0215168,0.213846,1.89151e-05
266628,0.0158133,0.213846,0.0139607
59897,0.999928,0.999852,0.99978
489611,0.999928,0.020303,0.0203029
76750,0.999928,0.0425041,0.0424686
347245,0.999928,0.0137538,0.0137536
247051,0.999928,0.983229,0.983169
161263,0.999928,0.0180319,0.0180314
50704,0.999928,0.956302,0.95624
32028,0.999928,0.999508,0.999436
348339,0.999928,0.999998,0.999926
30217,0.999928,0.999498,0.999426
115018,0.999928,0.0112039,0.0112039
320443,0.999928,0.0300293,0.0300221
49788,0.999928,0.995562,0.995496
178971,0.999928,0.946169,0.946167
225676,0.999928,0.959589,0.959529
7921,0.999928,0.999954,0.999924
59648,0.999928,0.387976,0.387975
716239,0.999928,0.120031,0.12002
175009,0.999928,0.0263166,0.0263166
